"gene_id","gene_name","overall_rank","average_rank","n_withinTop1000"
"ENSG00000118785","SPP1",115,161.666666666667,3
"ENSG00000133083","DCLK1",116,163,3
"ENSG00000105649","RAB3A",117,163.666666666667,3
"ENSG00000160862","AZGP1",118,164.333333333333,3
"ENSG00000117632","STMN1",119.5,164.666666666667,3
"ENSG00000115461","IGFBP5",119.5,164.666666666667,3
"ENSG00000164692","COL1A2",121.5,167,3
"ENSG00000173915","ATP5MD",121.5,167,3
"ENSG00000019582","CD74",123,168.333333333333,3
"ENSG00000102003","SYP",124,169.333333333333,3
"ENSG00000163536","SERPINI1",125,170,3
"ENSG00000128989","ARPP19",126,171,3
"ENSG00000080822","CLDND1",127.5,172,3
"ENSG00000103034","NDRG4",127.5,172,3
"ENSG00000133169","BEX1",129,173.666666666667,3
"ENSG00000144834","TAGLN3",130,174.333333333333,3
"ENSG00000167526","RPL13",131,179.333333333333,3
"ENSG00000147403","RPL10",132,180.666666666667,3
"ENSG00000087086","FTL",133,181,3
"ENSG00000157782","CABP1",134,181.333333333333,3
"ENSG00000143933","CALM2",135,187,3
"ENSG00000163399","ATP1A1",136,187.666666666667,3
"ENSG00000151552","QDPR",137,189,3
"ENSG00000092964","DPYSL2",138,189.666666666667,3
"ENSG00000128739","SNRPN",139,190,3
"ENSG00000138814","PPP3CA",140,194.333333333333,3
"ENSG00000188191","PRKAR1B",141,195,3
"ENSG00000105711","SCN1B",142.5,197.333333333333,3
"ENSG00000100285","NEFH",142.5,197.333333333333,3
"ENSG00000105696","TMEM59L",144,197.666666666667,3
"ENSG00000022355","GABRA1",145,198.666666666667,3
"ENSG00000125814","NAPB",146,202,3
"ENSG00000107317","PTGDS",147,204.333333333333,3
"ENSG00000205542","TMSB4X",148,206.666666666667,3
"ENSG00000234745","HLA-B",149,207.333333333333,3
"ENSG00000165566","AMER2",150,207.5,2
"ENSG00000145824","CXCL14",151,208,3
"ENSG00000162188","GNG3",152,211.666666666667,3
"ENSG00000105290","APLP1",153,213.666666666667,3
"ENSG00000245532","NEAT1",154,214.666666666667,3
"ENSG00000108387","SEPT4",155,215.333333333333,3
"ENSG00000073969","NSF",156,218.333333333333,3
"ENSG00000120885","CLU",157.5,218.666666666667,3
"ENSG00000105409","ATP1A3",157.5,218.666666666667,3
"ENSG00000241973","PI4KA",159,220,3
"ENSG00000189241","TSPYL1",160.5,221.333333333333,3
"ENSG00000102109","PCSK1N",160.5,221.333333333333,3
"ENSG00000109971","HSPA8",162,224.333333333333,3
"ENSG00000171603","CLSTN1",163,225,3
"ENSG00000070087","PFN2",164,225.666666666667,3
"ENSG00000087460","GNAS",165,227,3
"ENSG00000156976","EIF4A2",166,228,3
"ENSG00000115310","RTN4",167,228.666666666667,3
"ENSG00000131507","NDFIP1",168,229,3
"ENSG00000152583","SPARCL1",169,230,3
"ENSG00000130643","CALY",170,230.333333333333,3
"ENSG00000165023","DIRAS2",171,230.666666666667,3
"ENSG00000020129","NCDN",172.5,231.333333333333,3
"ENSG00000100604","CHGA",172.5,231.333333333333,3
"ENSG00000165943","MOAP1",174,234.666666666667,3
"ENSG00000229117","RPL41",175.5,235.333333333333,3
"ENSG00000178531","CTXN1",175.5,235.333333333333,3
"ENSG00000070961","ATP2B1",177,237.333333333333,3
"ENSG00000156642","NPTN",178,239,3
"ENSG00000237949","LINC00844",179,239.333333333333,3
"ENSG00000171314","PGAM1",180,241.333333333333,3
"ENSG00000126214","KLC1",181,244.666666666667,3
"ENSG00000197430","OPALIN",182,245,3
"ENSG00000176884","GRIN1",183,245.333333333333,3
"ENSG00000070808","CAMK2A",184,246.333333333333,3
"ENSG00000103316","CRYM",185,247.333333333333,3
"ENSG00000231500","RPS18",186,250,3
"ENSG00000138078","PREPL",187,251.666666666667,3
"ENSG00000156298","TSPAN7",188,254,3
"ENSG00000081189","MEF2C",189,257.333333333333,3
"ENSG00000110955","ATP5F1B",190,258.333333333333,3
"ENSG00000240972","MIF",191,259,3
"ENSG00000080824","HSP90AA1",192,259.666666666667,3
"ENSG00000177954","RPS27",193,261,3
"ENSG00000104833","TUBB4A",194,261.333333333333,3
"ENSG00000105372","RPS19",195,265,3
"ENSG00000145335","SNCA",196,265.666666666667,3
"ENSG00000129538","RNASE1",197,266.333333333333,3
"ENSG00000128564","VGF",198,266.666666666667,3
"ENSG00000157152","SYN2",199,267.333333333333,3
"ENSG00000115414","FN1",200,268.333333333333,3
"ENSG00000078018","MAP2",201,269.666666666667,3
"ENSG00000088832","FKBP1A",202,270,3
"ENSG00000173660","UQCRH",203,270.333333333333,3
"ENSG00000111640","GAPDH",204.5,271,3
"ENSG00000167641","PPP1R14A",204.5,271,3
"ENSG00000122545","SEPT7",206,271.333333333333,3
"ENSG00000099194","SCD",207,275.333333333333,3
"ENSG00000214548","MEG3",208,276,3
"ENSG00000111669","TPI1",209,276.666666666667,3
"ENSG00000197457","STMN3",210,277.333333333333,3
"ENSG00000189058","APOD",211,278.333333333333,3
"ENSG00000157087","ATP2B2",212,281,3
"ENSG00000096384","HSP90AB1",213,281.666666666667,3
"ENSG00000135426","TESPA1",214,282.333333333333,3
"ENSG00000127585","FBXL16",215,284,3
"ENSG00000164924","YWHAZ",216,285.333333333333,3
"ENSG00000166963","MAP1A",217,289,3
"ENSG00000154917","RAB6B",218,289.666666666667,3
"ENSG00000184515","BEX5",219,290.666666666667,3
"ENSG00000183648","NDUFB1",220,291.666666666667,3
"ENSG00000155886","SLC24A2",221.5,293,3
"ENSG00000140988","RPS2",221.5,293,3
"ENSG00000163041","H3F3A",223,293.333333333333,3
"ENSG00000105223","PLD3",224,293.666666666667,3
"ENSG00000102804","TSC22D1",225.5,296,3
"ENSG00000128422","KRT17",225.5,296,2
"ENSG00000206503","HLA-A",227.5,299,3
"ENSG00000092096","SLC22A17",227.5,299,3
"ENSG00000154027","AK5",229.5,299.666666666667,3
"ENSG00000135919","SERPINE2",229.5,299.666666666667,3
"ENSG00000127824","TUBA4A",231,300.333333333333,3
"ENSG00000109472","CPE",232,301.666666666667,3
"ENSG00000127445","PIN1",233,304.333333333333,3
"ENSG00000206172","HBA1",234,305.666666666667,3
"ENSG00000050165","DKK3",235,307.666666666667,3
"ENSG00000067225","PKM",236,308.333333333333,3
"ENSG00000108298","RPL19",237,309.666666666667,3
"ENSG00000121905","HPCA",238,313,3
"ENSG00000184613","NELL2",239,313.666666666667,3
"ENSG00000213190","MLLT11",240,314,3
"ENSG00000156411","ATP5MPL",241,314.333333333333,3
"ENSG00000142541","RPL13A",242,316,3
"ENSG00000168993","CPLX1",243.5,316.333333333333,3
"ENSG00000064787","BCAS1",243.5,316.333333333333,3
"ENSG00000250479","CHCHD10",245,317.666666666667,3
"ENSG00000161203","AP2M1",246,318.333333333333,3
"ENSG00000168490","PHYHIP",247,319,3
"ENSG00000046653","GPM6B",248,319.666666666667,3
"ENSG00000008056","SYN1",249,320.333333333333,3
"ENSG00000010278","CD9",250,321,3
"ENSG00000132872","SYT4",251,322.333333333333,3
"ENSG00000250722","SELENOP",252.5,323.666666666667,3
"ENSG00000197043","ANXA6",252.5,323.666666666667,3
"ENSG00000185787","MORF4L1",254,324.333333333333,3
"ENSG00000220205","VAMP2",255,325.666666666667,3
"ENSG00000130770","ATP5IF1",256,326,3
"ENSG00000187514","PTMA",257,326.666666666667,3
"ENSG00000147416","ATP6V1B2",259,327.666666666667,3
"ENSG00000240694","PNMA2",259,327.666666666667,3
"ENSG00000142192","APP",259,327.666666666667,3
"ENSG00000180354","MTURN",261,330.333333333333,3
"ENSG00000134419","RPS15A",262,331.333333333333,3
"ENSG00000124785","NRN1",263,332.666666666667,3
"ENSG00000127184","COX7C",264.5,333.666666666667,3
"ENSG00000149269","PAK1",266.5,335,3
"ENSG00000170324","FRMPD2",266.5,335,2
"ENSG00000010404","IDS",268,335.666666666667,3
"ENSG00000156482","RPL30",269,336,3
"ENSG00000169567","HINT1",270,337,3
"ENSG00000112531","QKI",271,338,3
"ENSG00000166501","PRKCB",272,341.666666666667,3
"ENSG00000107130","NCS1",273.5,342.666666666667,3
"ENSG00000242173","ARHGDIG",273.5,342.666666666667,3
"ENSG00000171159","C9orf16",275,343.333333333333,3
"ENSG00000145920","CPLX2",276,343.666666666667,3
"ENSG00000149925","ALDOA",277,344,3
"ENSG00000142089","IFITM3",278,350.333333333333,3
"ENSG00000221890","NPTXR",279,351.333333333333,3
"ENSG00000170091","NSG2",280,352.333333333333,3
"ENSG00000067057","PFKP",281,354.666666666667,3
"ENSG00000104490","NCALD",282.5,355.333333333333,3
"ENSG00000130203","APOE",282.5,355.333333333333,3
"ENSG00000169032","MAP2K1",284,355.666666666667,3
"ENSG00000138207","RBP4",285,358,2
"ENSG00000148798","INA",286,359,3
"ENSG00000089199","CHGB",287,359.666666666667,3
"ENSG00000136099","PCDH8",288.5,365,2
"ENSG00000160307","S100B",288.5,365,2
"ENSG00000100097","LGALS1",290,366.333333333333,3
"ENSG00000115194","SLC30A3",291,367.5,2
"ENSG00000164176","EDIL3",292.5,367.666666666667,3
"ENSG00000134287","ARF3",292.5,367.666666666667,3
"ENSG00000121769","FABP3",294,369,3
"ENSG00000174521","TTC9B",295,369.333333333333,3
"ENSG00000169020","ATP5ME",296,370.333333333333,3
"ENSG00000135940","COX5B",297.5,370.666666666667,3
"ENSG00000164830","OXR1",297.5,370.666666666667,3
"ENSG00000170906","NDUFA3",299,371.333333333333,3
"ENSG00000171867","PRNP",300,372.333333333333,3
"ENSG00000137726","FXYD6",301,373.333333333333,3
"ENSG00000120053","GOT1",302.5,374.333333333333,3
"ENSG00000124172","ATP5F1E",302.5,374.333333333333,3
"ENSG00000187608","ISG15",304,374.666666666667,3
"ENSG00000111897","SERINC1",305,376,3
"ENSG00000148180","GSN",306,376.666666666667,3
"ENSG00000149273","RPS3",307,378.666666666667,3
"ENSG00000165678","GHITM",308,380,3
"ENSG00000158856","DMTN",309,381,3
"ENSG00000175874","CREG2",310.5,385,3
"ENSG00000136535","TBR1",310.5,385,2
"ENSG00000162734","PEA15",312,385.333333333333,3
"ENSG00000122585","NPY",313.5,386,3
"ENSG00000186462","NAP1L2",313.5,386,3
"ENSG00000075624","ACTB",315.5,388.333333333333,3
"ENSG00000166448","TMEM130",315.5,388.333333333333,3
"ENSG00000124140","SLC12A5",317,390.333333333333,3
"ENSG00000066248","NGEF",318,391,3
"ENSG00000162630","B3GALT2",319,394,2
"ENSG00000246705","H2AFJ",320,394.5,2
"ENSG00000148671","ADIRF",321,395.666666666667,3
"ENSG00000142676","RPL11",322.5,397,3
"ENSG00000149557","FEZ1",322.5,397,3
"ENSG00000142937","RPS8",324,400,3
"ENSG00000078902","TOLLIP",325.5,400.333333333333,3
"ENSG00000108309","RUNDC3A",325.5,400.333333333333,3
"ENSG00000172005","MAL",327,400.666666666667,2
"ENSG00000054356","PTPRN",328,402.333333333333,3
"ENSG00000115268","RPS15",329,402.666666666667,3
"ENSG00000099308","MAST3",330,404,3
"ENSG00000260032","NORAD",331,404.333333333333,3
"ENSG00000175130","MARCKSL1",332,404.666666666667,3
"ENSG00000143499","SMYD2",333,406.5,2
"ENSG00000176485","PLA2G16",334,408,2
"ENSG00000134590","RTL8C",335,408.666666666667,3
"ENSG00000176340","COX8A",336,409,3
"ENSG00000221946","FXYD7",337,411,3
"ENSG00000166913","YWHAB",338,411.333333333333,3
"ENSG00000170315","UBB",339,413,3
"ENSG00000211445","GPX3",340,414,3
"ENSG00000137154","RPS6",341,415,3
"ENSG00000155980","KIF5A",342,415.333333333333,3
"ENSG00000172428","COPS9",343,417.666666666667,3
"ENSG00000144713","RPL32",344.5,418.333333333333,3
"ENSG00000111716","LDHB",344.5,418.333333333333,3
"ENSG00000100362","PVALB",346,419.333333333333,3
"ENSG00000078328","RBFOX1",347,419.666666666667,3
"ENSG00000196937","FAM3C",348,420.666666666667,3
"ENSG00000166313","APBB1",349,421,3
"ENSG00000107758","PPP3CB",350.5,421.666666666667,3
"ENSG00000250067","YJEFN3",350.5,421.666666666667,3
"ENSG00000213585","VDAC1",352,425.666666666667,3
"ENSG00000145864","GABRB2",353,426.333333333333,3
"ENSG00000158828","PINK1",354.5,428,3
"ENSG00000139112","GABARAPL1",354.5,428,3
"ENSG00000136717","BIN1",356,428.666666666667,3
"ENSG00000164587","RPS14",357,433.666666666667,3
"ENSG00000187664","HAPLN4",358,434.333333333333,3
"ENSG00000084731","KIF3C",359,435.333333333333,3
"ENSG00000185518","SV2B",360,435.666666666667,3
"ENSG00000243449","C4orf48",361,436.333333333333,3
"ENSG00000141424","SLC39A6",362,442.666666666667,3
"ENSG00000135916","ITM2C",363.5,443,3
"ENSG00000133112","TPT1",363.5,443,3
"ENSG00000152234","ATP5F1A",365,446,3
"ENSG00000174437","ATP2A2",366,447,3
"ENSG00000126432","PRDX5",367,448.666666666667,3
"ENSG00000152578","GRIA4",368,450,3
"ENSG00000196950","SLC39A10",369,450.666666666667,3
"ENSG00000054803","CBLN4",370,451.5,2
"ENSG00000176871","WSB2",371,452,3
"ENSG00000174938","SEZ6L2",372,453.333333333333,3
"ENSG00000131100","ATP6V1E1",373,453.666666666667,3
"ENSG00000097021","ACOT7",374,455,3
"ENSG00000186310","NAP1L3",375.5,459.333333333333,3
"ENSG00000167191","GPRC5B",375.5,459.333333333333,2
"ENSG00000166681","BEX3",377,461.333333333333,3
"ENSG00000117984","CTSD",378.5,464.666666666667,3
"ENSG00000172247","C1QTNF4",378.5,464.666666666667,3
"ENSG00000159164","SV2A",380,468.333333333333,3
"ENSG00000026025","VIM",381,469,3
"ENSG00000184524","CEND1",382,469.666666666667,3
"ENSG00000104904","OAZ1",383,470.666666666667,3
"ENSG00000187730","GABRD",384,471.333333333333,3
"ENSG00000213760","ATP6V1G2",385,472.666666666667,3
"ENSG00000171368","TPPP",386,473,3
"ENSG00000139220","PPFIA2",387.5,474,3
"ENSG00000170579","DLGAP1",387.5,474,3
"ENSG00000120251","GRIA2",389,476.666666666667,3
"ENSG00000133872","SARAF",390.5,478,3
"ENSG00000166922","SCG5",390.5,478,3
"ENSG00000198944","SOWAHA",392,479,2
"ENSG00000131174","COX7B",393,479.333333333333,3
"ENSG00000166257","SCN3B",394,480,3
"ENSG00000161016","RPL8",395,480.666666666667,3
"ENSG00000114573","ATP6V1A",396,482,3
"ENSG00000141367","CLTC",397,484,3
"ENSG00000125462","C1orf61",398,484.666666666667,3
"ENSG00000105220","GPI",399,485,3
"ENSG00000183454","GRIN2A",400,485.333333333333,3
"ENSG00000107295","SH3GL2",401,486,3
"ENSG00000104529","EEF1D",402,486.666666666667,3
"ENSG00000092841","MYL6",403,487.333333333333,3
"ENSG00000154518","ATP5MC3",404,488,3
"ENSG00000185742","C11orf87",405,488.666666666667,3
"ENSG00000115419","GLS",406.5,489,3
"ENSG00000178719","GRINA",406.5,489,3
"ENSG00000161281","COX7A1",408,490.333333333333,3
"ENSG00000162706","CADM3",409,491.333333333333,3
"ENSG00000181418","DDN",410,491.666666666667,3
"ENSG00000004059","ARF5",411,492.333333333333,3
"ENSG00000111775","COX6A1",412,493,3
"ENSG00000112695","COX7A2",413,495,3
"ENSG00000137825","ITPKA",414,496.333333333333,3
"ENSG00000176956","LY6H",415,498,3
"ENSG00000142168","SOD1",416,499.333333333333,3
"ENSG00000151729","SLC25A4",417.5,500.666666666667,3
"ENSG00000198961","PJA2",417.5,500.666666666667,3
"ENSG00000086300","SNX10",419,501.333333333333,3
"ENSG00000109339","MAPK10",420,502,3
"ENSG00000089220","PEBP1",421,503,3
"ENSG00000100321","SYNGR1",422,503.333333333333,3
"ENSG00000036530","CYP46A1",423,504,3
"ENSG00000173598","NUDT4",424.5,504.666666666667,3
"ENSG00000176749","CDK5R1",424.5,504.666666666667,3
"ENSG00000134121","CHL1",426,505.666666666667,3
"ENSG00000131143","COX4I1",427,507.666666666667,3
"ENSG00000170540","ARL6IP1",428,508.666666666667,3
"ENSG00000102226","USP11",429,509.666666666667,3
"ENSG00000133816","MICAL2",430,510.333333333333,3
"ENSG00000109670","FBXW7",431.5,510.666666666667,3
"ENSG00000112186","CAP2",431.5,510.666666666667,3
"ENSG00000158258","CLSTN2",433,511.5,2
"ENSG00000162817","C1orf115",434,511.666666666667,3
"ENSG00000196376","SLC35F1",435,512.5,2
"ENSG00000099365","STX1B",436,514,3
"ENSG00000058404","CAMK2B",437,514.333333333333,3
"ENSG00000144285","SCN1A",438,515,3
"ENSG00000179388","EGR3",439,517,2
"ENSG00000120265","PCMT1",440,517.333333333333,3
"ENSG00000124507","PACSIN1",441.5,518.666666666667,3
"ENSG00000129244","ATP1B2",441.5,518.666666666667,3
"ENSG00000157005","SST",443,519.666666666667,3
"ENSG00000184602","SNN",444,520,3
"ENSG00000118816","CCNI",445,521,3
"ENSG00000112290","WASF1",446,521.333333333333,3
"ENSG00000186468","RPS23",447.5,522.333333333333,3
"ENSG00000088986","DYNLL1",447.5,522.333333333333,3
"ENSG00000102144","PGK1",449,522.666666666667,3
"ENSG00000118432","CNR1",450,523,2
"ENSG00000197958","RPL12",451,523.333333333333,3
"ENSG00000133134","BEX2",452,524.333333333333,3
"ENSG00000164742","ADCY1",453,525.666666666667,3
"ENSG00000125356","NDUFA1",454,526,3
"ENSG00000152377","SPOCK1",455,530.666666666667,3
"ENSG00000123091","RNF11",456,531,3
"ENSG00000171885","AQP4",457,540,2
"ENSG00000197756","RPL37A",458.5,541.666666666667,3
"ENSG00000130540","SULT4A1",458.5,541.666666666667,3
"ENSG00000109107","ALDOC",460,542.333333333333,3
"ENSG00000132563","REEP2",461,543,3
"ENSG00000139190","VAMP1",462.5,545,2
"ENSG00000171858","RPS21",462.5,545,3
"ENSG00000135744","AGT",464.5,545.666666666667,2
"ENSG00000164951","PDP1",464.5,545.666666666667,3
"ENSG00000142634","EFHD2",466,547,2
"ENSG00000171246","NPTX1",467,548.5,2
"ENSG00000135821","GLUL",468,550,3
"ENSG00000135472","FAIM2",469,550.333333333333,3
"ENSG00000008735","MAPK8IP2",470,551,3
"ENSG00000116675","DNAJC6",471.5,551.333333333333,3
"ENSG00000196262","PPIA",471.5,551.333333333333,3
"ENSG00000179915","NRXN1",473,554.333333333333,3
"ENSG00000169783","LINGO1",474,556.333333333333,3
"ENSG00000197535","MYO5A",475,556.666666666667,3
"ENSG00000164061","BSN",476,559.666666666667,3
"ENSG00000162374","ELAVL4",478,560,3
"ENSG00000145592","RPL37",478,560,3
"ENSG00000127561","SYNGR3",478,560,3
"ENSG00000213741","RPS29",480.5,560.333333333333,3
"ENSG00000127540","UQCR11",480.5,560.333333333333,3
"ENSG00000105568","PPP2R1A",482,561.666666666667,3
"ENSG00000136928","GABBR2",483,562.666666666667,3
"ENSG00000132718","SYT11",484,563.333333333333,3
"ENSG00000198794","SCAMP5",485,566.333333333333,3
"ENSG00000113327","GABRG2",486,568.666666666667,3
"ENSG00000143947","RPS27A",487,569,3
"ENSG00000102409","BEX4",488,570,3
"ENSG00000106089","STX1A",489,571,3
"ENSG00000143198","MGST3",490,571.333333333333,3
"ENSG00000185352","HS6ST3",491.5,573,2
"ENSG00000159228","CBR1",491.5,573,2
"ENSG00000079215","SLC1A3",493,578,2
"ENSG00000174684","B4GAT1",494,578.666666666667,3
"ENSG00000065609","SNAP91",495,579.666666666667,3
"ENSG00000172995","ARPP21",496.5,581.333333333333,3
"ENSG00000169851","PCDH7",496.5,581.333333333333,3
"ENSG00000177301","KCNA2",498.5,582.333333333333,3
"ENSG00000136156","ITM2B",498.5,582.333333333333,3
"ENSG00000156515","HK1",500,584.666666666667,3
"ENSG00000018236","CNTN1",501,585,3
"ENSG00000108946","PRKAR1A",502,587.333333333333,3
"ENSG00000221823","PPP3R1",503,588,3
"ENSG00000063177","RPL18",504,590,3
"ENSG00000196230","TUBB",505.5,590.666666666667,3
"ENSG00000120694","HSPH1",505.5,590.666666666667,3
"ENSG00000109654","TRIM2",507,593,3
"ENSG00000108107","RPL28",508,593.333333333333,2
"ENSG00000113319","RASGRF2",509,593.5,2
"ENSG00000170889","RPS9",510,595,3
"ENSG00000074706","IPCEF1",511,596,2
"ENSG00000055163","CYFIP2",512,598.333333333333,3
"ENSG00000134243","SORT1",513,598.666666666667,2
"ENSG00000145349","CAMK2D",514,603,2
"ENSG00000177432","NAP1L5",515.5,605.333333333333,2
"ENSG00000105402","NAPA",515.5,605.333333333333,3
"ENSG00000241468","ATP5MF",517,606,2
"ENSG00000186732","MPPED1",518,606.666666666667,3
"ENSG00000075945","KIFAP3",519,609.333333333333,3
"ENSG00000063180","CA11",520,611.333333333333,3
"ENSG00000138326","RPS24",521,613,3
"ENSG00000168824","NSG1",522,613.333333333333,3
"ENSG00000154975","CA10",523,615.333333333333,3
"ENSG00000154723","ATP5PF",524,616,3
"ENSG00000141542","RAB40B",525,616.333333333333,3
"ENSG00000145362","ANK2",526,617.333333333333,3
"ENSG00000100095","SEZ6L",527,619.666666666667,3
"ENSG00000169116","PARM1",528,621,2
"ENSG00000170419","VSTM2A",529,621.666666666667,3
"ENSG00000198825","INPP5F",530,622.666666666667,3
"ENSG00000160781","PAQR6",531,623.333333333333,2
"ENSG00000104964","AES",532,624.666666666667,3
"ENSG00000175182","FAM131A",533,626,3
"ENSG00000174444","RPL4",534,626.333333333333,3
"ENSG00000129636","ITFG1",535,627,3
"ENSG00000128609","NDUFA5",536,628.333333333333,3
"ENSG00000198034","RPS4X",537.5,629,3
"ENSG00000040608","RTN4R",537.5,629,3
"ENSG00000137409","MTCH1",539,629.333333333333,2
"ENSG00000104112","SCG3",540,630,3
"ENSG00000197694","SPTAN1",541,630.666666666667,3
"ENSG00000107902","LHPP",542,631,2
"ENSG00000074590","NUAK1",543,631.333333333333,3
"ENSG00000145284","SCD5",544.5,631.666666666667,3
"ENSG00000184076","UQCR10",544.5,631.666666666667,3
"ENSG00000124702","KLHDC3",546,632.333333333333,3
"ENSG00000123119","NECAB1",547.5,633,2
"ENSG00000198513","ATL1",547.5,633,3
